Parent Cell:x:y:z:Daughter Cell A:x:y:z:Daughter Cell B:x:y:z::Order :angle x-y plane (A):angle y-z plane (A):angle x-z plane (A):angle x-y plane (B):angle y-z plane (B):angle x-z plane (B)::Order :Parent Cell:Daughter Cell A:Daughter Cell B:Larger Cell (X =Missing):Asymmetric Division (1 = Yes):Size Differential (Positive Values = A>B):Larger Cell Identity:Larger Cells Above Threshold (+/- 0.5)
P0:422.07777778:248.31666666:14.326666666:P1:445.3393565:253.8605633875:15.2381961163:AB:317.785053825:251.80042565:14.7003653363::1:13.4051439919:9.33705091:2.2440472939:1.9131775364:6.1226379574:0.2052997004::1:P0:P1:AB:A:0:1.6669002363:P1:P1
AB:317.785053825:251.80042565:14.7003653363:ABp:358.98412735:267.2765126875:14.8775877463:ABa:251.1503696625:254.4083624875:15.0638371838::2:20.5882686063:0.6560865346:0.246462666:2.2412884773:7.9342844167:0.3125278758::2:AB:ABp:ABa:B:0:-0.8237449438:ABa:
P1:445.3393565:253.8605633875:15.2381961163:EMS:380.806094425:240.9462640375:15.0949706325:P2:489.6439353875:252.4161763:15.4385942575::3:11.3164605195:0.6354103378:0.1271623656:1.8672558337:7.8989441498:0.2591580758::3:P1:EMS:P2:B:0:-5.0640319975:P2:P2
ABa:251.1503696625:254.4083624875:15.0638371838:ABar:285.0467059375:268.8158069875:15.1816294863:ABal:223.0276970375:245.9936990875:15.4763592638::4:23.0276418199:0.4684280701:0.1991063155:16.6578557463:2.8066323148:0.8403923567::4:ABa:ABar:ABal:B:0:-0.3907436062:ABal:
ABp:358.98412735:267.2765126875:14.8775877463:ABpr:410.7116492875:264.9469936375:14.9318115638:ABpl:351.0989584875:254.3836405125:15.31050525::5:2.5785400747:1.3334232985:0.0600607692:58.5504055555:1.9231579766:3.1425412148::5:ABp:ABpr:ABpl:A:0:1.05640438:ABpr:ABpr
P2:489.6439353875:252.4161763:15.4385942575:P3:501.819885075:247.4435226625:15.5421466888:C:454.07863055:262.890848875:15.4251300338::6:22.2150874612:1.1929766847:0.4872699363:16.4107245686:0.07364839:0.0216908912::6:P2:P3:C:A:0:0.1659769275:P3:
EMS:380.806094425:240.9462640375:15.0949706325:MS:346.9338562875:243.0266701375:14.6664411438:E:432.6886088875:249.09343005:15.5370997513::7:3.5146464823:11.6391977247:0.7248302039:8.9243386069:3.1062713851:0.4882477187::7:EMS:MS:E:B:0:-0.030066325:E:
ABal:223.0276970375:245.9936990875:15.4763592638:ABalp:242.464728125:237.7061582625:15.527250415:ABala:213.12140965:257.4950707875:15.303375395::8:23.0923790731:0.3518307292:0.1500147582:49.2612334425:0.8616796867:1.0003988389::8:ABal:ABalp:ABala:A:0:0.227841855:ABalp:
ABar:285.0467059375:268.8158069875:15.1816294863:ABarp:329.2359091:277.3430934375:15.3806736825:ABara:298.0093306375:262.2539351625:14.688905605::9:10.9222365585:1.3371571245:0.2580792238:26.8492056297:4.2942196489:2.176828753::9:ABar:ABarp:ABara:A:0:1.6569367425:ABarp:ABarp
ABpl:351.0989584875:254.3836405125:15.31050525:ABplp:353.5002455375:238.3328286875:15.6882521425:ABpla:282.4308481625:257.285102425:15.58957578::10:81.4913508247:1.3481753054:8.9399455917:2.4195029384:5.4939643589:0.2328515442::10:ABpl:ABplp:ABpla:A:0:1.6631028888:ABplp:ABplp
ABpr:410.7116492875:264.9469936375:14.9318115638:ABprp:442.3363238875:256.029673575:14.8141148:ABpra:399.7654673:272.58985375:14.9382634575::11:15.7470452019:0.7561841712:0.213235291:34.9235751948:0.0483675206:0.0337712491::11:ABpr:ABprp:ABpra:B:0:-2.0862421325:ABpra:ABpra
C:454.07863055:262.890848875:15.4251300338:Cp:467.7115583:263.5736586375:15.4572987063:Ca:398.6028986:259.4625688:15.2420913838::12:2.867282386:2.6973359726:0.1351966195:3.5362580237:3.0561663326:0.1890430952::12:C:Cp:Ca:B:0:-1.2556204888:Ca:Ca
P3:501.819885075:247.4435226625:15.5421466888:P4:458.5687175625:237.6282943:15.2173271663:D:502.8339735625:248.3478592875:15.5457279913::13:12.785895857:1.8954218379:0.430287526:41.725714469:0.2268983032:0.202341973::13:P3:P4:D:B:0:-2.09872939:D:D
E:432.6886088875:249.09343005:15.5370997513:Ep:445.7888371875:247.3436190125:15.2258799988:Ea:403.6561410875:249.6521681125:15.2748077213::14:7.6080242966:10.0851125702:1.3609094752:1.1025373922:25.1470733414:0.5176210844::14:E:Ep:Ea:A:0:0.9927293263:Ep:Ep
MS:346.9338562875:243.0266701375:14.6664411438:MSp:363.428951275:246.21360585:14.6002775513:MSa:301.2879952375:237.4424445375:14.9929196438::15:10.9351001806:1.1893399953:0.2298182751:6.9747953762:3.3459556178:0.4097966552::15:MS:MSp:MSa:B:0:-2.22846929:MSa:MSa
ABala:213.12140965:257.4950707875:15.303375395:ABalap:229.9191832625:266.7367609:15.5479966888:ABalaa:204.5349467875:255.8945048375:15.0899447838::16:28.8184258444:1.5162265397:0.8343234867:10.5590760369:7.5954107453:1.423887329::16:ABala:ABalap:ABalaa:A:0:0.4883131188:ABalap:
ABalp:242.464728125:237.7061582625:15.527250415:ABalpp:271.5603695:235.9853221375:16.02553986:ABalpa:219.065737325:239.1526388375:15.583602735::17:3.3847655062:16.1490289115:0.9811466639:3.5374133496:2.2310137944:0.1379864579::17:ABalp:ABalpp:ABalpa:B:0:-0.4655514937:ABalpa:
ABara:298.0093306375:262.2539351625:14.688905605:ABarap:320.7283877625:266.8614433625:14.7472289138:ABaraa:264.2091216375:259.877717325:14.7862738888::18:11.4643090089:0.7252295228:0.1470867422:4.0213840148:2.3464483863:0.1650515322::18:ABara:ABarap:ABaraa:B:0:-0.097291105:ABaraa:
ABarp:329.2359091:277.3430934375:15.3806736825:ABarpp:369.4115119:277.735316825:15.4783026488:ABarpa:296.4612039125:277.8054761125:15.3912325475::19:0.5593452055:13.9775381114:0.139231681:0.8082702261:1.3081659558:0.0184586978::19:ABarp:ABarpp:ABarpa:B:0:-0.5193689887:ABarpa:
ABpla:282.4308481625:257.285102425:15.58957578:ABplap:326.0579009:257.861466525:15.5330304075:ABplaa:258.07933835:258.2536250875:15.9134624525::20:0.7568998428:5.603188036:0.0742614772:2.2776012157:18.4906105871:0.7620162098::20:ABpla:ABplap:ABplaa:B:0:-1.8034416925:ABplaa:ABplaa
ABplp:353.5002455375:238.3328286875:15.6882521425:ABplpp:394.938767475:237.8356056875:15.976181735:ABplpa:335.8011011125:232.237792625:15.9139984563::21:0.6874620744:30.0740753548:0.3981050528:19.0021181655:2.121136175:0.7307477349::21:ABplp:ABplpp:ABplpa:B:0:-0.466810925:ABplpa:
ABpra:399.7654673:272.58985375:14.9382634575:ABprap:435.6021338875:276.174747425:15.14102977:ABpraa:373.348907075:277.652773475:14.9310857538::22:5.7125354652:3.2372755549:0.3241799829:10.8495725752:0.0812282:0.0155679664::22:ABpra:ABprap:ABpraa:B:0:-0.2845298125:ABpraa:
ABprp:442.3363238875:256.029673575:14.8141148:ABprpp:482.9915543625:260.7433145875:15.0875279238:ABprpa:423.971967:261.430650075:14.8059872188::23:6.6134481091:3.3197022045:0.385317749:16.3886646894:0.0862206588:0.0253576031::23:ABprp:ABprpp:ABprpa:A:0:1.4320105963:ABprpp:ABprpp
Ca:398.6028986:259.4625688:15.2420913838:Cap:435.6006471875:253.2647995625:15.5612545675:Caa:379.5021826625:264.3335191875:15.3400151863::24:9.5097455937:2.9479258792:0.4942530426:14.3063061748:1.151698227:0.2937361857::24:Ca:Cap:Caa:A:0:0.0829063038:Cap:
Cp:467.7115583:263.5736586375:15.4572987063:Cpp:504.2286469:253.8497175625:15.7282895663:Cpa:462.25389285:268.633027675:15.6687291988::25:14.9109817792:1.5963295887:0.4251803238:42.8311564342:2.3929921268:2.218534682::25:Cp:Cpp:Cpa:B:0:-2.9669084388:Cpa:Cpa
D:502.8339735625:248.3478592875:15.5457279913:Dp:482.323181025:243.179955275:14.8597933:Da:463.00259315:236.2067770375:15.5706295225::26:14.1419008991:7.5606628853:1.9154072663:16.9518498844:0.1175142886:0.0358198095::26:D:Dp:Da:B:0:-0.5434418037:Da:
